run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,134,0.4443086715533535,saved_rgb,current_image_start_state,-0.006097603158406682,0.01690535250607384,0.029492968324191293,0.0274327142588075,0.19933847430365098,74.265263523377,3.5176093101501467,20,-0.4148157032291622,-0.4504062747117602
recorded_obs-0629-01,new_latest,134,0.4443086715533535,saved_rgb,start_image_current_state,0.45729212783631173,0.027799804697125903,0.33537281216641485,0.17742135054633665,0.6314910427822944,5.150076997893342,3.7643184781074526,20,-0.10893585938693867,0.012983456282958217
recorded_obs-0629-01,new_latest,134,0.4443086715533535,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,73.1214004297838,3.44540354013443,20,-0.40255164637817376,-0.44403776118868543
recorded_obs-0629-01,new_latest,134,0.4443086715533535,server_jpeg_bgr_q90,current_image_current_state,0.4437089604569627,0.03767082191251375,0.33610949951921854,0.18617028066733307,0.6811438555272089,5.898861105964535,4.593654799461365,20,-0.10819917203413498,-0.0005997110963908425
recorded_obs-0629-01,new_latest,134,0.4443086715533535,server_jpeg_bgr_q90,current_image_start_state,-0.006592853653417061,0.01488015908157768,0.009772857270272318,0.022844402371200504,0.12129620747262856,74.47186886106957,2.7925931930541994,20,-0.4345358142830812,-0.45090152520677057
recorded_obs-0629-01,new_latest,134,0.4443086715533535,server_jpeg_bgr_q90,start_image_current_state,0.4589510732470745,0.025396987029335082,0.48605904765369007,0.2190757065930493,0.7175160099165839,5.001144005405069,3.8795055747032166,20,0.04175037610033655,0.014642401693720997
recorded_obs-0629-01,new_latest,134,0.4443086715533535,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,73.38642678174668,2.9552656412124634,20,-0.4214057730098102,-0.4459138765958167
recorded_obs-0629-01,new_latest,136,0.4597378665824849,saved_rgb,current_image_current_state,0.4580753717053881,0.03514887261557483,-0.019785030808483085,0.06497660821706017,0.5173203840812318,6.403485840944538,3.888960838317871,20,-0.479522897390968,-0.0016624948770967984
recorded_obs-0629-01,new_latest,136,0.4597378665824849,saved_rgb,current_image_start_state,-0.0006251773564019986,0.018373794811999678,0.061480852485381474,0.036149726624754644,0.2089502956527746,75.3495701257323,3.8216567754745485,20,-0.3982570140971034,-0.4603630439388869
recorded_obs-0629-01,new_latest,136,0.4597378665824849,saved_rgb,start_image_current_state,0.472100795778487,0.0242633532680271,0.22656572682619447,0.11871508877046612,0.5789903369682257,4.538348245854531,3.624755871295929,20,-0.23317213975629042,0.012362929196002126
